,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value
699,uri,http://www.wikidata.org/entity/Q100489868,en,literal,Lillian Aoki
700,uri,http://www.wikidata.org/entity/Q100513009,en,literal,Zachary C. Irving
701,uri,http://www.wikidata.org/entity/Q100534197,en,literal,Fabiane M Mundim
702,uri,http://www.wikidata.org/entity/Q100670993,en,literal,Tanveer Singh
703,uri,http://www.wikidata.org/entity/Q100737824,en,literal,David J Lessley
704,uri,http://www.wikidata.org/entity/Q100761347,en,literal,Jeremy Jp Shaw
705,uri,http://www.wikidata.org/entity/Q100890981,en,literal,Sergio Conetti
706,uri,http://www.wikidata.org/entity/Q100939171,en,literal,Patrick I Hancock
707,uri,http://www.wikidata.org/entity/Q100949981,en,literal,David D. Meisel
708,uri,http://www.wikidata.org/entity/Q100958306,en,literal,Sara J Adair
709,uri,http://www.wikidata.org/entity/Q101058067,en,literal,Steven M Boker
710,uri,http://www.wikidata.org/entity/Q101157375,en,literal,J Zhu
711,uri,http://www.wikidata.org/entity/Q101157380,en,literal,H Bart-Smith
712,uri,http://www.wikidata.org/entity/Q101421727,en,literal,Christian W. McMillen
713,uri,http://www.wikidata.org/entity/Q101536175,en,literal,Kevin Driscoll
714,uri,http://www.wikidata.org/entity/Q102132590,en,literal,Mark F Abel
715,uri,http://www.wikidata.org/entity/Q102133244,en,literal,Robert J Rawle
716,uri,http://www.wikidata.org/entity/Q102174785,en,literal,Andrei Stepanovich Rapinchuk
717,uri,http://www.wikidata.org/entity/Q102176051,en,literal,Paul S. Bourdon
718,uri,http://www.wikidata.org/entity/Q102204551,en,literal,Kevin P Darby
719,uri,http://www.wikidata.org/entity/Q102669500,en,literal,Leland E. Farmer
720,uri,http://www.wikidata.org/entity/Q102842592,en,literal,Dennis T. Yang
721,uri,http://www.wikidata.org/entity/Q103836856,en,literal,Shixin Yang
722,uri,http://www.wikidata.org/entity/Q103838932,en,literal,M. David Litwa
723,uri,http://www.wikidata.org/entity/Q104111847,en,literal,Alessandro Bisio
724,uri,http://www.wikidata.org/entity/Q104142372,en,literal,Pedro Norat
725,uri,http://www.wikidata.org/entity/Q104142453,en,literal,Leah M Dignan
726,uri,http://www.wikidata.org/entity/Q104214745,en,literal,Elizabeth Shanks Alexander
727,uri,http://www.wikidata.org/entity/Q104246012,en,literal,Barbara Brodie
728,uri,http://www.wikidata.org/entity/Q104563308,en,literal,Lijing Wang
729,uri,http://www.wikidata.org/entity/Q104609376,en,literal,Shannon E Reilly
730,uri,http://www.wikidata.org/entity/Q104704550,en,literal,Lou Bloomfield
731,uri,http://www.wikidata.org/entity/Q104790147,en,literal,R T Anderson
732,uri,http://www.wikidata.org/entity/Q104791523,en,literal,Zakaria Mehrab
733,uri,http://www.wikidata.org/entity/Q104795202,en,literal,Golam Mohi
734,uri,http://www.wikidata.org/entity/Q105202115,en,literal,Zygmunt Derewenda
735,uri,http://www.wikidata.org/entity/Q105521429,en,literal,Lester A. Beaurline
736,uri,http://www.wikidata.org/entity/Q105581568,en,literal,Sears Reynolds Jayne
737,uri,http://www.wikidata.org/entity/Q106328336,en,literal,Natalie May
738,uri,http://www.wikidata.org/entity/Q57080390,en,literal,Ryan M Chapman
739,uri,http://www.wikidata.org/entity/Q57080614,en,literal,Yinlin Li
740,uri,http://www.wikidata.org/entity/Q57172378,en,literal,Jean-Francois Aubry
741,uri,http://www.wikidata.org/entity/Q57174148,en,literal,John W Lloyd
742,uri,http://www.wikidata.org/entity/Q57174219,en,literal,Stephen R Williams
743,uri,http://www.wikidata.org/entity/Q57174426,en,literal,Sachith Dissanayake
744,uri,http://www.wikidata.org/entity/Q57175873,en,literal,Bin Lu
745,uri,http://www.wikidata.org/entity/Q57178010,en,literal,Kylene P Daily
746,uri,http://www.wikidata.org/entity/Q57178613,en,literal,Joe M Hart
747,uri,http://www.wikidata.org/entity/Q57178954,en,literal,Zdenek Svindrych
748,uri,http://www.wikidata.org/entity/Q57200123,en,literal,Jessika H Bottiani
749,uri,http://www.wikidata.org/entity/Q57200312,en,literal,Niccolo M Fiorentino
750,uri,http://www.wikidata.org/entity/Q57201720,en,literal,Todd M Scanlon
751,uri,http://www.wikidata.org/entity/Q57201980,en,literal,Igor Olekhnovich
752,uri,http://www.wikidata.org/entity/Q57204458,en,literal,Diane E Whaley
753,uri,http://www.wikidata.org/entity/Q57208952,en,literal,Alexander F Koeppel
754,uri,http://www.wikidata.org/entity/Q57219368,en,literal,Douglas Heimark
755,uri,http://www.wikidata.org/entity/Q57223108,en,literal,Tatiana Globus
756,uri,http://www.wikidata.org/entity/Q57226567,en,literal,Keith E Littlewood
757,uri,http://www.wikidata.org/entity/Q57226802,en,literal,Lisa M. Colosi
758,uri,http://www.wikidata.org/entity/Q57227149,en,literal,Amanda J Genders
759,uri,http://www.wikidata.org/entity/Q57233642,en,literal,Brent A French
760,uri,http://www.wikidata.org/entity/Q57234513,en,literal,Siripong Tongjai
761,uri,http://www.wikidata.org/entity/Q57234786,en,literal,Vikram K Jaswal
762,uri,http://www.wikidata.org/entity/Q57235167,en,literal,Ellen C Ramsey
763,uri,http://www.wikidata.org/entity/Q1241017,en,literal,Carlos Eire
764,uri,http://www.wikidata.org/entity/Q1288794,en,literal,Alfred Burger
765,uri,http://www.wikidata.org/entity/Q1292667,en,literal,Edward J. McShane
766,uri,http://www.wikidata.org/entity/Q1294503,en,literal,Edwin E. Floyd
767,uri,http://www.wikidata.org/entity/Q1351528,en,literal,Alexander Vyssotsky
768,uri,http://www.wikidata.org/entity/Q56549873,en,literal,Sunil W Dutta
769,uri,http://www.wikidata.org/entity/Q56550085,en,literal,Kurt W Kolasinski
770,uri,http://www.wikidata.org/entity/Q56564083,en,literal,James A. Marshall
771,uri,http://www.wikidata.org/entity/Q56564128,en,literal,Eric Herbst
772,uri,http://www.wikidata.org/entity/Q56565543,en,literal,Israel Klich
773,uri,http://www.wikidata.org/entity/Q56600128,en,literal,Roman M. Lazarenko
774,uri,http://www.wikidata.org/entity/Q56635793,en,literal,Marc P Michalsky
775,uri,http://www.wikidata.org/entity/Q56679154,en,literal,Sarah K. Boutle
776,uri,http://www.wikidata.org/entity/Q56706068,en,literal,Andrew Sallans
777,uri,http://www.wikidata.org/entity/Q56746792,en,literal,Sandeep Singh
778,uri,http://www.wikidata.org/entity/Q56747499,en,literal,Amy J. Hunsaker
779,uri,http://www.wikidata.org/entity/Q56773219,en,literal,Mahendra D Chordia
780,uri,http://www.wikidata.org/entity/Q56782003,en,literal,Amanda J Nguyen
781,uri,http://www.wikidata.org/entity/Q56796529,en,literal,Timothy L Pruett
782,uri,http://www.wikidata.org/entity/Q56797735,en,literal,Cameron Griffiths
783,uri,http://www.wikidata.org/entity/Q56798327,en,literal,Shashi Kumar
784,uri,http://www.wikidata.org/entity/Q56826507,en,literal,Jessica Vick Whittaker
785,uri,http://www.wikidata.org/entity/Q56852698,en,literal,Kandice R. Levental
786,uri,http://www.wikidata.org/entity/Q56852818,en,literal,Graham R Teakle
787,uri,http://www.wikidata.org/entity/Q56862931,en,literal,Michael R Elliott
788,uri,http://www.wikidata.org/entity/Q56863445,en,literal,Michael F. Skrutskie
789,uri,http://www.wikidata.org/entity/Q43087447,en,literal,Nathan S. Swami
790,uri,http://www.wikidata.org/entity/Q43105542,en,literal,Ellen Bass
791,uri,http://www.wikidata.org/entity/Q43119263,en,literal,James M. Galloway
792,uri,http://www.wikidata.org/entity/Q43163889,en,literal,David Kashatus
793,uri,http://www.wikidata.org/entity/Q43495191,en,literal,Michael C. Spaeder
794,uri,http://www.wikidata.org/entity/Q43501499,en,literal,Lucy Anne Parker
795,uri,http://www.wikidata.org/entity/Q44008295,en,literal,Roger Chevalier
796,uri,http://www.wikidata.org/entity/Q44068749,en,literal,Edward H Egelman
797,uri,http://www.wikidata.org/entity/Q44482517,en,literal,Guy Zuber
798,uri,http://www.wikidata.org/entity/Q44829340,en,literal,Dale Ding
799,uri,http://www.wikidata.org/entity/Q54506398,en,literal,Zheng Zhao
800,uri,http://www.wikidata.org/entity/Q54959173,en,literal,John J. McArdle
801,uri,http://www.wikidata.org/entity/Q55112468,en,literal,Ami L Riscassi
802,uri,http://www.wikidata.org/entity/Q55117832,en,literal,Quansheng Du
803,uri,http://www.wikidata.org/entity/Q55153265,en,literal,Timothy R. Konold
804,uri,http://www.wikidata.org/entity/Q55153267,en,literal,Dewey Cornell
805,uri,http://www.wikidata.org/entity/Q55189676,en,literal,Karen Newell-Litwa
806,uri,http://www.wikidata.org/entity/Q55229308,en,literal,Randolph D. Pope
807,uri,http://www.wikidata.org/entity/Q55293924,en,literal,Jeanne Erickson
808,uri,http://www.wikidata.org/entity/Q55299632,en,literal,Kallesh Danappa Jayappa
809,uri,http://www.wikidata.org/entity/Q55459207,en,literal,Sarah Kucenas
810,uri,http://www.wikidata.org/entity/Q55584456,en,literal,Stephen A. Schuker
811,uri,http://www.wikidata.org/entity/Q55584968,en,literal,Adria LaViolette
812,uri,http://www.wikidata.org/entity/Q55704959,en,literal,John S. McGrath
813,uri,http://www.wikidata.org/entity/Q55713477,en,literal,Kiki Petrosino
814,uri,http://www.wikidata.org/entity/Q55759671,en,literal,Carl Herakovich
815,uri,http://www.wikidata.org/entity/Q55816276,en,literal,Richard H Valente
816,uri,http://www.wikidata.org/entity/Q709351,en,literal,Arthur Fickenscher
817,uri,http://www.wikidata.org/entity/Q731300,en,literal,Ian Stevenson
818,uri,http://www.wikidata.org/entity/Q760328,en,literal,Ian Roderick Macneil
819,uri,http://www.wikidata.org/entity/Q766750,en,literal,Stéphane Audeguy
820,uri,http://www.wikidata.org/entity/Q57235182,en,literal,Bart Ragon
821,uri,http://www.wikidata.org/entity/Q57235233,en,literal,Chun-Chao Wang
822,uri,http://www.wikidata.org/entity/Q57235756,en,literal,Gregory R Sivakoff
823,uri,http://www.wikidata.org/entity/Q57235789,en,literal,Kurt R Illig
824,uri,http://www.wikidata.org/entity/Q57236083,en,literal,Daniel K Mulkey
825,uri,http://www.wikidata.org/entity/Q57237220,en,literal,Martin A Schwartz
826,uri,http://www.wikidata.org/entity/Q57240618,en,literal,Roseanna M Neupauer
827,uri,http://www.wikidata.org/entity/Q57241031,en,literal,Sabina Braithwaite
828,uri,http://www.wikidata.org/entity/Q57306330,en,literal,Matthew L Jenior
829,uri,http://www.wikidata.org/entity/Q57321307,en,literal,Stefanie Redemann
830,uri,http://www.wikidata.org/entity/Q57411084,en,literal,Ari Helo
831,uri,http://www.wikidata.org/entity/Q57412033,en,literal,Kazlin Mason
832,uri,http://www.wikidata.org/entity/Q57413911,en,literal,mireille montcouquiol
833,uri,http://www.wikidata.org/entity/Q57416914,en,literal,Ming Mao
834,uri,http://www.wikidata.org/entity/Q57427403,en,literal,Valerie Quick
835,uri,http://www.wikidata.org/entity/Q57427420,en,literal,Stephanie Guerlain
836,uri,http://www.wikidata.org/entity/Q57427433,en,literal,Kieran O'Connor
837,uri,http://www.wikidata.org/entity/Q57427443,en,literal,Carolyn Callahan
838,uri,http://www.wikidata.org/entity/Q57427465,en,literal,James Loeffler
839,uri,http://www.wikidata.org/entity/Q57427482,en,literal,Dong-Guk Paeng
840,uri,http://www.wikidata.org/entity/Q57427555,en,literal,David R. Cooper
841,uri,http://www.wikidata.org/entity/Q57427580,en,literal,Borja Anguiano
842,uri,http://www.wikidata.org/entity/Q57427592,en,literal,Joerg Sieweke
843,uri,http://www.wikidata.org/entity/Q57427614,en,literal,John Scully
844,uri,http://www.wikidata.org/entity/Q56875387,en,literal,Grace M. Wilkinson
845,uri,http://www.wikidata.org/entity/Q56875389,en,literal,Lucia Flors
846,uri,http://www.wikidata.org/entity/Q56875407,en,literal,Igor Smirnov
847,uri,http://www.wikidata.org/entity/Q56875418,en,literal,Mateusz P Czub
848,uri,http://www.wikidata.org/entity/Q56875419,en,literal,Yang Yang
849,uri,http://www.wikidata.org/entity/Q56876120,en,literal,Saeko Okutsu
850,uri,http://www.wikidata.org/entity/Q56877170,en,literal,Isaac Mbiti
851,uri,http://www.wikidata.org/entity/Q56877222,en,literal,Weibin Shi
852,uri,http://www.wikidata.org/entity/Q56877238,en,literal,Scott R Johnstone
853,uri,http://www.wikidata.org/entity/Q56877261,en,literal,Jeffrey W. Holmes
854,uri,http://www.wikidata.org/entity/Q56877272,en,literal,Douglas W DeSimone
855,uri,http://www.wikidata.org/entity/Q56883544,en,literal,Thomas Francis Gallagher
856,uri,http://www.wikidata.org/entity/Q56884043,en,literal,Ileana S Mauldin
857,uri,http://www.wikidata.org/entity/Q56888706,en,literal,Hudson Golino
858,uri,http://www.wikidata.org/entity/Q56888899,en,literal,Gregory L Medlock
859,uri,http://www.wikidata.org/entity/Q56888940,en,literal,Glynis L Kolling
860,uri,http://www.wikidata.org/entity/Q56892170,en,literal,Heather Zelle
861,uri,http://www.wikidata.org/entity/Q56895233,en,literal,Jose L Mattos
862,uri,http://www.wikidata.org/entity/Q56896395,en,literal,Kevin R Lynch
863,uri,http://www.wikidata.org/entity/Q56896526,en,literal,Kyle J Lampe
864,uri,http://www.wikidata.org/entity/Q56896565,en,literal,Michael R Shirts
865,uri,http://www.wikidata.org/entity/Q56900819,en,literal,Steven R Caliari
866,uri,http://www.wikidata.org/entity/Q56901074,en,literal,John S Lazo
867,uri,http://www.wikidata.org/entity/Q56904583,en,literal,Bettina Winckler
868,uri,http://www.wikidata.org/entity/Q55876123,en,literal,Paolo D'Odorico
869,uri,http://www.wikidata.org/entity/Q55979275,en,literal,John S McNeil
870,uri,http://www.wikidata.org/entity/Q55998227,en,literal,Edward Banning
871,uri,http://www.wikidata.org/entity/Q56007995,en,literal,Claes von Hofsten
872,uri,http://www.wikidata.org/entity/Q56089290,en,literal,Harry Clemons
873,uri,http://www.wikidata.org/entity/Q56124739,en,literal,Laura S Shankman
874,uri,http://www.wikidata.org/entity/Q56124746,en,literal,Delphine Gomez
875,uri,http://www.wikidata.org/entity/Q56226253,en,literal,James Bell Bullitt
876,uri,http://www.wikidata.org/entity/Q56257060,en,literal,Michael S Jaffee
877,uri,http://www.wikidata.org/entity/Q56285561,en,literal,Jennifer M Munson
878,uri,http://www.wikidata.org/entity/Q56285592,en,literal,Patrick Dillon
879,uri,http://www.wikidata.org/entity/Q56333882,en,literal,Hui Chen
880,uri,http://www.wikidata.org/entity/Q57428288,en,literal,Andrew Stauffer
881,uri,http://www.wikidata.org/entity/Q57428297,en,literal,John Foubert
882,uri,http://www.wikidata.org/entity/Q57428314,en,literal,Robert Washington-Allen
883,uri,http://www.wikidata.org/entity/Q57428361,en,literal,M. Javad Aman
884,uri,http://www.wikidata.org/entity/Q57428367,en,literal,Jarrett Thibodeaux
885,uri,http://www.wikidata.org/entity/Q57428409,en,literal,Anushika Athauda
886,uri,http://www.wikidata.org/entity/Q57428447,en,literal,Donal Day
887,uri,http://www.wikidata.org/entity/Q57428460,en,literal,Alan Bergland
888,uri,http://www.wikidata.org/entity/Q57428465,en,literal,Michael Guertin
889,uri,http://www.wikidata.org/entity/Q57428475,en,literal,Cem Kuscu
890,uri,http://www.wikidata.org/entity/Q57428479,en,literal,Greg Simms
891,uri,http://www.wikidata.org/entity/Q57428578,en,literal,James Patrie
892,uri,http://www.wikidata.org/entity/Q57428606,en,literal,Sara M. Freeman
893,uri,http://www.wikidata.org/entity/Q57428651,en,literal,Sujoy Lahiri
894,uri,http://www.wikidata.org/entity/Q57428703,en,literal,Sean Agnew
895,uri,http://www.wikidata.org/entity/Q57428716,en,literal,Michael Furlough
896,uri,http://www.wikidata.org/entity/Q57428729,en,literal,Antonio Olivera-LaRosa
897,uri,http://www.wikidata.org/entity/Q57428734,en,literal,Younhee Choi
898,uri,http://www.wikidata.org/entity/Q57428739,en,literal,Cristiano Guarana
899,uri,http://www.wikidata.org/entity/Q57428765,en,literal,Liam Cattell
900,uri,http://www.wikidata.org/entity/Q57428839,en,literal,Joel Linden
901,uri,http://www.wikidata.org/entity/Q57428847,en,literal,Charles Dunkl
902,uri,http://www.wikidata.org/entity/Q57428859,en,literal,Deborah Barry
903,uri,http://www.wikidata.org/entity/Q57428864,en,literal,Katherine Holcomb
904,uri,http://www.wikidata.org/entity/Q57427628,en,literal,Anjana Samarakoon
905,uri,http://www.wikidata.org/entity/Q57427655,en,literal,Ammasi Periasamy
906,uri,http://www.wikidata.org/entity/Q57427662,en,literal,Thomas Koberda
907,uri,http://www.wikidata.org/entity/Q57427670,en,literal,Sharon Kelley
908,uri,http://www.wikidata.org/entity/Q57427674,en,literal,Karen
909,uri,http://www.wikidata.org/entity/Q57427682,en,literal,Leigh Allin
910,uri,http://www.wikidata.org/entity/Q57427689,en,literal,Phillip Szepietowski
911,uri,http://www.wikidata.org/entity/Q57427740,en,literal,Dr. Bernard Jackson Cosby Jr
912,uri,http://www.wikidata.org/entity/Q57427747,en,literal,Dimon Yang
913,uri,http://www.wikidata.org/entity/Q57427783,en,literal,"Christopher Williams, MPH"
914,uri,http://www.wikidata.org/entity/Q57427810,en,literal,Steven L. Johnson
915,uri,http://www.wikidata.org/entity/Q57427835,en,literal,Shayn Peirce
916,uri,http://www.wikidata.org/entity/Q57427848,en,literal,yoo jin lee
917,uri,http://www.wikidata.org/entity/Q57427923,en,literal,Arsalan Heydarian
918,uri,http://www.wikidata.org/entity/Q57427949,en,literal,Nancy Deutsch
919,uri,http://www.wikidata.org/entity/Q57427953,en,literal,Gregory Moreau
920,uri,http://www.wikidata.org/entity/Q57427967,en,literal,Neal Magee
921,uri,http://www.wikidata.org/entity/Q57428003,en,literal,Dewey A. Murdick
922,uri,http://www.wikidata.org/entity/Q57428016,en,literal,Rolf Skyberg
923,uri,http://www.wikidata.org/entity/Q57428057,en,literal,Jennifer Guler
924,uri,http://www.wikidata.org/entity/Q57428061,en,literal,JOÃO CLAUDIO TODOROV
925,uri,http://www.wikidata.org/entity/Q57428088,en,literal,Aaron Moore
926,uri,http://www.wikidata.org/entity/Q57428129,en,literal,L. Colby Mangum
927,uri,http://www.wikidata.org/entity/Q57428143,en,literal,Harry Harding
928,uri,http://www.wikidata.org/entity/Q57428221,en,literal,Stephanie Brown
929,uri,http://www.wikidata.org/entity/Q49400356,en,literal,Elizabeth A. Castner
930,uri,http://www.wikidata.org/entity/Q49635805,en,literal,Sarah A Tersey
931,uri,http://www.wikidata.org/entity/Q49873362,en,literal,Rebecca A. Dillingham
932,uri,http://www.wikidata.org/entity/Q49874289,en,literal,Karen Ingersoll
933,uri,http://www.wikidata.org/entity/Q50231739,en,literal,W. Jeffrey Elias
934,uri,http://www.wikidata.org/entity/Q50277683,en,literal,Victor E Laubach
935,uri,http://www.wikidata.org/entity/Q50365304,en,literal,Andrew C. Boynton
936,uri,http://www.wikidata.org/entity/Q50386492,en,literal,Donald E. Brown
937,uri,http://www.wikidata.org/entity/Q50419244,en,literal,Rose E. Nevill
938,uri,http://www.wikidata.org/entity/Q50558187,en,literal,William Raymond Pearson
939,uri,http://www.wikidata.org/entity/Q50720927,en,literal,Balaram Raya
940,uri,http://www.wikidata.org/entity/Q50854593,en,literal,Joseph N. Mait
941,uri,http://www.wikidata.org/entity/Q50900763,en,literal,Sophia Rosenfeld
942,uri,http://www.wikidata.org/entity/Q50964533,en,literal,Amol M. Bhandare
943,uri,http://www.wikidata.org/entity/Q51035456,en,literal,Bryan W. Berger
944,uri,http://www.wikidata.org/entity/Q51101568,en,literal,Antoine Louveau
945,uri,http://www.wikidata.org/entity/Q51746124,en,literal,Sen Zhang
946,uri,http://www.wikidata.org/entity/Q51814404,en,literal,Charles W Machan
947,uri,http://www.wikidata.org/entity/Q56910189,en,literal,Ching-Jen Chen
948,uri,http://www.wikidata.org/entity/Q56910736,en,literal,Zan Gao
949,uri,http://www.wikidata.org/entity/Q56915267,en,literal,Jennifer A Harvey
950,uri,http://www.wikidata.org/entity/Q56919587,en,literal,Tracy A Caldwell
951,uri,http://www.wikidata.org/entity/Q56922578,en,literal,Laura F. Galloway
952,uri,http://www.wikidata.org/entity/Q56924971,en,literal,James J Daniero
953,uri,http://www.wikidata.org/entity/Q56929433,en,literal,Karen M Rose
954,uri,http://www.wikidata.org/entity/Q56929459,en,literal,Geoffrey M Geise
955,uri,http://www.wikidata.org/entity/Q56930462,en,literal,Maureen A Carey
956,uri,http://www.wikidata.org/entity/Q56930575,en,literal,Rafael D Romo
957,uri,http://www.wikidata.org/entity/Q56931314,en,literal,Erik W Ohlson
958,uri,http://www.wikidata.org/entity/Q56931879,en,literal,Dustin L Richter
959,uri,http://www.wikidata.org/entity/Q56949652,en,literal,Su-Fern Tan
960,uri,http://www.wikidata.org/entity/Q56950988,en,literal,Despina Louca
961,uri,http://www.wikidata.org/entity/Q56951168,en,literal,Edward Perez-Reyes
962,uri,http://www.wikidata.org/entity/Q56951666,en,literal,Laura Fontenas
963,uri,http://www.wikidata.org/entity/Q56962934,en,literal,Zongli Lin
964,uri,http://www.wikidata.org/entity/Q56963175,en,literal,Alev Erisir
965,uri,http://www.wikidata.org/entity/Q56969132,en,literal,Lauren M Simkins
966,uri,http://www.wikidata.org/entity/Q56988355,en,literal,Stephanie M Mutchler
967,uri,http://www.wikidata.org/entity/Q56990091,en,literal,Richard J Bonnie
968,uri,http://www.wikidata.org/entity/Q56994144,en,literal,Tao Wang
969,uri,http://www.wikidata.org/entity/Q56997584,en,literal,Sho Morioka
970,uri,http://www.wikidata.org/entity/Q56998492,en,literal,Mirza M Elahi
971,uri,http://www.wikidata.org/entity/Q1373155,en,literal,Eugene Lane
972,uri,http://www.wikidata.org/entity/Q1392694,en,literal,John Houbolt
973,uri,http://www.wikidata.org/entity/Q1393363,en,literal,H. C. Erik Midelfort
974,uri,http://www.wikidata.org/entity/Q1422313,en,literal,Ross Levine
975,uri,http://www.wikidata.org/entity/Q57428899,en,literal,Vincent Carrat
976,uri,http://www.wikidata.org/entity/Q57428925,en,literal,Nirmal Mazumder
977,uri,http://www.wikidata.org/entity/Q57428936,en,literal,Chang-yu SUN
978,uri,http://www.wikidata.org/entity/Q57428951,en,literal,Tye Deering
979,uri,http://www.wikidata.org/entity/Q57428994,en,literal,JoAnne Wilson
980,uri,http://www.wikidata.org/entity/Q57429000,en,literal,Travis McCauley
981,uri,http://www.wikidata.org/entity/Q57429021,en,literal,James Hillard
982,uri,http://www.wikidata.org/entity/Q57429109,en,literal,A. J. A. James
983,uri,http://www.wikidata.org/entity/Q57429127,en,literal,Wei Zeng
984,uri,http://www.wikidata.org/entity/Q57429147,en,literal,Mehdi Shafieian
985,uri,http://www.wikidata.org/entity/Q57429201,en,literal,Mark Michael
986,uri,http://www.wikidata.org/entity/Q57429240,en,literal,William Richardson
987,uri,http://www.wikidata.org/entity/Q57429250,en,literal,Eric Chyn
988,uri,http://www.wikidata.org/entity/Q57429297,en,literal,Anne C. Nichols
989,uri,http://www.wikidata.org/entity/Q57429409,en,literal,Yousry Azmy
990,uri,http://www.wikidata.org/entity/Q57429437,en,literal,Weichao Chen
991,uri,http://www.wikidata.org/entity/Q57429458,en,literal,Nengliang Yao
992,uri,http://www.wikidata.org/entity/Q57429480,en,literal,Kevin Doyle
993,uri,http://www.wikidata.org/entity/Q57429486,en,literal,Paige Pullen
994,uri,http://www.wikidata.org/entity/Q57429502,en,literal,John Maben
995,uri,http://www.wikidata.org/entity/Q57429584,en,literal,Ines MARTIN-ROBLES
996,uri,http://www.wikidata.org/entity/Q57429600,en,literal,G. Carleton Ray
997,uri,http://www.wikidata.org/entity/Q57429607,en,literal,Kyong Mi Choi
998,uri,http://www.wikidata.org/entity/Q106328728,en,literal,Justine E. Owens
999,uri,http://www.wikidata.org/entity/Q107008888,en,literal,Joakim Reinhard
1000,uri,http://www.wikidata.org/entity/Q107227872,en,literal,Emma Candelier
1001,uri,http://www.wikidata.org/entity/Q107363347,en,literal,Nada Basit
1002,uri,http://www.wikidata.org/entity/Q107435453,en,literal,Lawrie Balfour
1003,uri,http://www.wikidata.org/entity/Q107466324,en,literal,Elliott White Jr.
1004,uri,http://www.wikidata.org/entity/Q107598328,en,literal,Patricia Wiberg
1005,uri,http://www.wikidata.org/entity/Q108064926,en,literal,Lynne A. Werner
1006,uri,http://www.wikidata.org/entity/Q108253518,en,literal,Carmenita Higginbotham
1007,uri,http://www.wikidata.org/entity/Q108545454,en,literal,Peggy P. McNaull
1008,uri,http://www.wikidata.org/entity/Q108545601,en,literal,Debra G. Perina
1009,uri,http://www.wikidata.org/entity/Q108545607,en,literal,Eunice M. Singletary
1010,uri,http://www.wikidata.org/entity/Q108625840,en,literal,Lynn Gault
1011,uri,http://www.wikidata.org/entity/Q108759480,en,literal,Cynthia M. Yoshida
1012,uri,http://www.wikidata.org/entity/Q108910012,en,literal,Jennie Z. Ma
1013,uri,http://www.wikidata.org/entity/Q108910079,en,literal,B. Gail Macik
1014,uri,http://www.wikidata.org/entity/Q108910209,en,literal,P. Preston Reynolds
1015,uri,http://www.wikidata.org/entity/Q108910259,en,literal,Vanessa M. Shami
1016,uri,http://www.wikidata.org/entity/Q57006572,en,literal,Linda Bullock
1017,uri,http://www.wikidata.org/entity/Q57006826,en,literal,Taewung Kim
1018,uri,http://www.wikidata.org/entity/Q57007160,en,literal,Kimberly P Dunsmore
1019,uri,http://www.wikidata.org/entity/Q57008105,en,literal,Jiekun Yang
1020,uri,http://www.wikidata.org/entity/Q57008184,en,literal,Michael Kubovy
1021,uri,http://www.wikidata.org/entity/Q57010099,en,literal,Cheng Yang
1022,uri,http://www.wikidata.org/entity/Q57010216,en,literal,Julien Dimastromatteo
1023,uri,http://www.wikidata.org/entity/Q57011207,en,literal,Xi Yang
1024,uri,http://www.wikidata.org/entity/Q57016869,en,literal,Robert Craig Group
1025,uri,http://www.wikidata.org/entity/Q57016964,en,literal,Asya Smirnov
1026,uri,http://www.wikidata.org/entity/Q57016973,en,literal,Joanne Lannigan
1027,uri,http://www.wikidata.org/entity/Q57017077,en,literal,Josipa Roksa
1028,uri,http://www.wikidata.org/entity/Q57017085,en,literal,David F Feldon
1029,uri,http://www.wikidata.org/entity/Q57017202,en,literal,Sun-Sang J Sung
1030,uri,http://www.wikidata.org/entity/Q57017254,en,literal,Cheukkai Hui
1031,uri,http://www.wikidata.org/entity/Q57017305,en,literal,Andrew M Colombo-Dougovito
1032,uri,http://www.wikidata.org/entity/Q57022443,en,literal,Sylvia Cechova
1033,uri,http://www.wikidata.org/entity/Q57022494,en,literal,Christine Kennedy
1034,uri,http://www.wikidata.org/entity/Q57022607,en,literal,Anna S Blazier
1035,uri,http://www.wikidata.org/entity/Q57022628,en,literal,Justin F Acheson
1036,uri,http://www.wikidata.org/entity/Q57022819,en,literal,Kyle S Martin
1037,uri,http://www.wikidata.org/entity/Q57023617,en,literal,Carrie A Cowardin
1038,uri,http://www.wikidata.org/entity/Q57023811,en,literal,Ashley E Ross
1039,uri,http://www.wikidata.org/entity/Q57024031,en,literal,Chengyu Li
1040,uri,http://www.wikidata.org/entity/Q57024753,en,literal,Sara E Rimm-Kaufman
1041,uri,http://www.wikidata.org/entity/Q108910378,en,literal,Sue A. Brown
1042,uri,http://www.wikidata.org/entity/Q108910385,en,literal,Mary L. Vance
1043,uri,http://www.wikidata.org/entity/Q108911231,en,literal,Pamela K. Mason
1044,uri,http://www.wikidata.org/entity/Q108911233,en,literal,Coleen McNamara
1045,uri,http://www.wikidata.org/entity/Q108911239,en,literal,Angela M. Taylor
1046,uri,http://www.wikidata.org/entity/Q108911250,en,literal,Judith A. Woodfolk
1047,uri,http://www.wikidata.org/entity/Q111051126,en,literal,George Jesse Taylor
1048,uri,http://www.wikidata.org/entity/Q111190908,en,literal,Robert R. Doering
1049,uri,http://www.wikidata.org/entity/Q111195644,en,literal,Anthony J. Beasley
