,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,conditions.type,conditions.value
7722,uri,http://www.wikidata.org/entity/Q104523559,en,literal,Danelle Folta,literal,necrotizing fasciitis
7723,uri,http://www.wikidata.org/entity/Q1996861,en,literal,Norbert Hofer,literal,paresis
7724,uri,http://www.wikidata.org/entity/Q311037,en,literal,Väinö Linna,literal,cerebral infarction
7725,uri,http://www.wikidata.org/entity/Q939990,en,literal,Erik Bergman,literal,cerebral infarction
7726,uri,http://www.wikidata.org/entity/Q1370870,en,literal,Kazutoshi Sakurai,literal,cerebral infarction
7727,uri,http://www.wikidata.org/entity/Q16300028,en,literal,Piia Koriseva,literal,cerebral infarction
7728,uri,http://www.wikidata.org/entity/Q16991386,en,literal,Nicholas Wancke,literal,cerebral infarction
7729,uri,http://www.wikidata.org/entity/Q17094289,en,literal,Svein Arne Hansen,literal,cerebral infarction
7730,uri,http://www.wikidata.org/entity/Q57262776,en,literal,Paul de Nooij,literal,cerebral infarction
7731,uri,http://www.wikidata.org/entity/Q3956193,en,literal,Sergio Moroni,literal,renal cell carcinoma
7732,uri,http://www.wikidata.org/entity/Q724621,en,literal,Jimmy Scott,literal,Kallmann syndrome
7733,uri,http://www.wikidata.org/entity/Q5394177,en,literal,Ernesto Garrido,literal,physical disability
7734,uri,http://www.wikidata.org/entity/Q6128534,en,literal,Silvia Ceballos,literal,physical disability
7735,uri,http://www.wikidata.org/entity/Q16232044,en,literal,Loida Zabala Ollero,literal,physical disability
7736,uri,http://www.wikidata.org/entity/Q17000971,en,literal,Miguel Rodriguez,literal,physical disability
7737,uri,http://www.wikidata.org/entity/Q20437171,en,literal,Pál Gadó,literal,physical disability
7738,uri,http://www.wikidata.org/entity/Q106311493,en,literal,Antonio Rosique Pérez,literal,physical disability
7739,uri,http://www.wikidata.org/entity/Q110846773,en,literal,Francisco Zuasti,literal,physical disability
7740,uri,http://www.wikidata.org/entity/Q239404,en,literal,Laura Antonelli,literal,angioedema
7741,uri,http://www.wikidata.org/entity/Q95881338,en,literal,Arlene Chesley,literal,"intracranial aneurysm, COVID-19"
7742,uri,http://www.wikidata.org/entity/Q122290,en,literal,Jean-Paul Marat,literal,dermatitis herpetiformis
7743,uri,http://www.wikidata.org/entity/Q18643310,en,literal,Cindy Abbott,literal,granulomatosis with polyangiitis
7744,uri,http://www.wikidata.org/entity/Q15990492,en,literal,Kerstin Brachtendorf,literal,clubfoot
7745,uri,http://www.wikidata.org/entity/Q364873,en,literal,Bill Berry,literal,intracranial aneurysm
7746,uri,http://www.wikidata.org/entity/Q27966386,en,literal,Ginestra Giovene,literal,intracranial aneurysm
7747,uri,http://www.wikidata.org/entity/Q93928958,en,literal,Faisal Bulaybul,literal,cerebral infarction
7748,uri,http://www.wikidata.org/entity/Q108881053,en,literal,Sōtarō Kubo,literal,cerebral infarction
7749,uri,http://www.wikidata.org/entity/Q108893286,en,literal,Naoki Hara,literal,cerebral infarction
7750,uri,http://www.wikidata.org/entity/Q449850,en,literal,Jason Acuña,literal,Moghulistan
7751,uri,http://www.wikidata.org/entity/Q7436012,en,literal,Scott Bolzan,literal,"retrograde amnesia, brain injury"
7752,uri,http://www.wikidata.org/entity/Q288656,en,literal,Shaun White,literal,tetralogy of Fallot
7753,uri,http://www.wikidata.org/entity/Q56920401,en,literal,Chermaine Kwant-van Weelderen,literal,pulmonary hypertension
7754,uri,http://www.wikidata.org/entity/Q710937,en,literal,Akiko Wada,literal,"uterine cancer, macular degeneration"
7755,uri,http://www.wikidata.org/entity/Q21151282,en,literal,Daphne Elizabeth Brown,literal,uterine cancer
7756,uri,http://www.wikidata.org/entity/Q7996,en,literal,Ivan IV Vasilyevich,literal,paranoia
7757,uri,http://www.wikidata.org/entity/Q84486848,en,literal,Andrea Schouw-Naphegyi,literal,Stiff-Person syndrome
7758,uri,http://www.wikidata.org/entity/Q89768813,en,literal,Charlotte Figi,literal,Dravet syndrome
7759,uri,http://www.wikidata.org/entity/Q218091,en,literal,Seal,literal,discoid lupus erythematosus
7760,uri,http://www.wikidata.org/entity/Q29221565,en,literal,Hannes Wallrafen,literal,Leber hereditary optic neuropathy
7761,uri,http://www.wikidata.org/entity/Q33392609,en,literal,Charles Davis,literal,Leber hereditary optic neuropathy
7762,uri,http://www.wikidata.org/entity/Q38119,en,literal,Daniel Radcliffe,literal,developmental coordination disorder
7763,uri,http://www.wikidata.org/entity/Q41700060,en,literal,Iglooghost,literal,developmental coordination disorder
7764,uri,http://www.wikidata.org/entity/Q63436808,en,literal,Harriet Kemsley,literal,developmental coordination disorder
7765,uri,http://www.wikidata.org/entity/Q752548,en,literal,Asya Miller,literal,Stargardt disease
7766,uri,http://www.wikidata.org/entity/Q23761762,en,literal,Zac Shaw,literal,Stargardt disease
7767,uri,http://www.wikidata.org/entity/Q26822291,en,literal,Elena Krawzow,literal,Stargardt disease
7768,uri,http://www.wikidata.org/entity/Q27862750,en,literal,Alana Maldonado,literal,Stargardt disease
7769,uri,http://www.wikidata.org/entity/Q67771778,en,literal,Carlotta Gilli,literal,Stargardt disease
7770,uri,http://www.wikidata.org/entity/Q1086377,en,literal,Christophe Maé,literal,polyarthritis
7771,uri,http://www.wikidata.org/entity/Q920200,en,literal,Charles Starkweather,literal,"speech disorder, genu varum"
7772,uri,http://www.wikidata.org/entity/Q89468030,en,literal,Judit Rolo Marichal,literal,hypochondroplasia
7773,uri,http://www.wikidata.org/entity/Q105854490,en,literal,CaptainPuffy,literal,protanopia
7774,uri,http://www.wikidata.org/entity/Q207179,en,literal,Bill Nighy,literal,Dupuytren's contracture
7775,uri,http://www.wikidata.org/entity/Q1047230,en,literal,Casey Kasem,literal,Lewy body dementia
7776,uri,http://www.wikidata.org/entity/Q6523167,en,literal,Lenox Hewitt,literal,Lewy body dementia
7777,uri,http://www.wikidata.org/entity/Q100707221,en,literal,Pete Yost,literal,Lewy body dementia
7778,uri,http://www.wikidata.org/entity/Q347879,en,literal,Vanessa Redgrave,literal,emphysema
7779,uri,http://www.wikidata.org/entity/Q8022548,en,literal,Willy Fick,literal,emphysema
7780,uri,http://www.wikidata.org/entity/Q21538210,en,literal,Ron Mack,literal,enucleation of the eyes
7781,uri,http://www.wikidata.org/entity/Q30769,en,literal,Sophus Lie,literal,pernicious anemia
7782,uri,http://www.wikidata.org/entity/Q34286,en,literal,Alexander Graham Bell,literal,pernicious anemia
7783,uri,http://www.wikidata.org/entity/Q41585,en,literal,David Hilbert,literal,pernicious anemia
7784,uri,http://www.wikidata.org/entity/Q16199966,en,literal,Ethan Couch,literal,affluenza
7785,uri,http://www.wikidata.org/entity/Q544364,en,literal,Wim Suurbier,literal,cerebral hemorrhage
7786,uri,http://www.wikidata.org/entity/Q4347551,en,literal,Suzana Amaral,literal,cerebral hemorrhage
7787,uri,http://www.wikidata.org/entity/Q5984144,en,literal,Luis Parodi,literal,cerebral hemorrhage
7788,uri,http://www.wikidata.org/entity/Q6893246,en,literal,Mohammed Nasim,literal,"cerebral hemorrhage, COVID-19"
7789,uri,http://www.wikidata.org/entity/Q17230399,en,literal,Inoko Miura,literal,frostbite
7790,uri,http://www.wikidata.org/entity/Q164782,en,literal,Ashton Kutcher,literal,syndactyly
7791,uri,http://www.wikidata.org/entity/Q34460,en,literal,Gwyneth Paltrow,literal,"osteopenia, vitamin D deficiency"
7792,uri,http://www.wikidata.org/entity/Q55449,en,literal,Tay Zonday,literal,autism spectrum disorder
7793,uri,http://www.wikidata.org/entity/Q273698,en,literal,Jim Sinclair,literal,autism spectrum disorder
7794,uri,http://www.wikidata.org/entity/Q484662,en,literal,Wentworth Miller,literal,autism spectrum disorder
7795,uri,http://www.wikidata.org/entity/Q22117387,en,literal,Amélie Tsaag Valren,literal,autism spectrum disorder
7796,uri,http://www.wikidata.org/entity/Q29033239,en,literal,Joanne Limburg,literal,autism spectrum disorder
7797,uri,http://www.wikidata.org/entity/Q49307446,en,literal,Chris Fischer,literal,autism spectrum disorder
7798,uri,http://www.wikidata.org/entity/Q61596608,en,literal,Julie Dachez,literal,autism spectrum disorder
7799,uri,http://www.wikidata.org/entity/Q313367,en,literal,Gary Coleman,literal,focal segmental glomerulosclerosis
7800,uri,http://www.wikidata.org/entity/Q71016817,en,literal,Maher Mustafa al-Shahiri,literal,terminal illness
7801,uri,http://www.wikidata.org/entity/Q32623769,en,literal,Tijn Kolsteren,literal,glioma
7802,uri,http://www.wikidata.org/entity/Q2291,en,literal,Totò,literal,chorioretinitis
7803,uri,http://www.wikidata.org/entity/Q5671874,en,literal,Harry Raymond Eastlack,literal,fibrodysplasia ossificans progressiva
7804,uri,http://www.wikidata.org/entity/Q7373047,en,literal,Roy L. Dennis,literal,fibrodysplasia ossificans progressiva
7805,uri,http://www.wikidata.org/entity/Q62141859,en,literal,Carol Orzel,literal,fibrodysplasia ossificans progressiva
7806,uri,http://www.wikidata.org/entity/Q109951510,en,literal,W.T. Sapp,literal,fibrodysplasia ossificans progressiva
7807,uri,http://www.wikidata.org/entity/Q3702629,en,literal,Dario Niccodemi,literal,von Economo's disease
7808,uri,http://www.wikidata.org/entity/Q75036926,en,literal,Ida Korander,literal,von Economo's disease
7809,uri,http://www.wikidata.org/entity/Q240937,en,literal,Jessye Norman,literal,spinal cord injury
7810,uri,http://www.wikidata.org/entity/Q21284645,en,literal,Joanna Butterfield,literal,spinal cord injury
7811,uri,http://www.wikidata.org/entity/Q21285369,en,literal,Muniba Mazari,literal,spinal cord injury
7812,uri,http://www.wikidata.org/entity/Q26973296,en,literal,Rafał Czuper,literal,spinal cord injury
7813,uri,http://www.wikidata.org/entity/Q54737865,en,literal,John Duthie,literal,spinal cord injury
7814,uri,http://www.wikidata.org/entity/Q42402036,en,literal,Mauricio Saravia,literal,fibrous dysplasia of bone
7815,uri,http://www.wikidata.org/entity/Q261056,en,literal,Aimee Mullins,literal,fibular hemimelia
7816,uri,http://www.wikidata.org/entity/Q28607940,en,literal,Andrea Holmes,literal,fibular hemimelia
7817,uri,http://www.wikidata.org/entity/Q98841269,en,literal,Mike Z,literal,autism spectrum disorder
7818,uri,http://www.wikidata.org/entity/Q106515602,en,literal,Maurits Jan Westhoven,literal,autism spectrum disorder
7819,uri,http://www.wikidata.org/entity/Q4109,en,literal,Chris Rock,literal,nonverbal learning disorder
7820,uri,http://www.wikidata.org/entity/Q71203000,en,literal,Amy Karle,literal,Aplasia cutis congenita
7821,uri,http://www.wikidata.org/entity/Q1356487,en,literal,Leon Fleisher,literal,focal dystonia
7822,uri,http://www.wikidata.org/entity/Q1494874,en,literal,Gary Graffman,literal,focal dystonia
7823,uri,http://www.wikidata.org/entity/Q3113057,en,literal,João Carlos Martins,literal,focal dystonia
7824,uri,http://www.wikidata.org/entity/Q101797,en,literal,Winona Ryder,literal,ablutophobia
7825,uri,http://www.wikidata.org/entity/Q17174943,en,literal,Amou Haji,literal,ablutophobia
7826,uri,http://www.wikidata.org/entity/Q63985473,en,literal,Rose Marie Bentley,literal,situs inversus
7827,uri,http://www.wikidata.org/entity/Q26034010,en,literal,Filippo Bisciglia,literal,Legg–Calvé–Perthes disease
7828,uri,http://www.wikidata.org/entity/Q26951148,en,literal,Alfie Hewett,literal,Legg–Calvé–Perthes disease
7829,uri,http://www.wikidata.org/entity/Q88243082,en,literal,Sarah Houbolt,literal,Hallermann-Streiff syndrome
7830,uri,http://www.wikidata.org/entity/Q299944,en,literal,Arnaud Clément,literal,coloboma
7831,uri,http://www.wikidata.org/entity/Q314812,en,literal,John Ritter,literal,coloboma
7832,uri,http://www.wikidata.org/entity/Q3059741,en,literal,Eugène Bouret,literal,combat disorder
7833,uri,http://www.wikidata.org/entity/Q62116996,en,literal,bleeding woman,literal,"menorrhagia, hematopoietic system diseases"
7834,uri,http://www.wikidata.org/entity/Q67735,en,literal,Reinhard Hardegen,literal,"gastrointestinal bleeding, Unequal leg length"
7835,uri,http://www.wikidata.org/entity/Q3059892,en,literal,Eugène Godard II,literal,mental illness
7836,uri,http://www.wikidata.org/entity/Q1769813,en,literal,Steffen Tangstad,literal,polyneuropathy
7837,uri,http://www.wikidata.org/entity/Q96099175,en,literal,Stef Wolput,literal,polyneuropathy
7838,uri,http://www.wikidata.org/entity/Q4045981,en,literal,Joseph James DeAngelo Jr.,literal,micropenis
7839,uri,http://www.wikidata.org/entity/Q816430,en,literal,Ben Barres,literal,Müllerian agenesis
7840,uri,http://www.wikidata.org/entity/Q44313,en,literal,Stone Cold Steve Austin,literal,spinal stenosis
7841,uri,http://www.wikidata.org/entity/Q580903,en,literal,Maurizio Stecca,literal,paroxysmal nocturnal hemoglobinuria
7842,uri,http://www.wikidata.org/entity/Q58070,en,literal,"Ernst August, Prince of Hanover",literal,"pancreatitis, head and neck cancer"
7843,uri,http://www.wikidata.org/entity/Q505476,en,literal,Avicii,literal,"pancreatitis, mental depression"
7844,uri,http://www.wikidata.org/entity/Q555358,en,literal,Hannu Salama,literal,pancreatitis
7845,uri,http://www.wikidata.org/entity/Q81215462,en,literal,Holly Warland,literal,limb-girdle muscular dystrophy
7846,uri,http://www.wikidata.org/entity/Q1639932,en,literal,Knud Wollenberger,literal,multiple system atrophy
7847,uri,http://www.wikidata.org/entity/Q6516562,en,literal,Leevi Lehto,literal,multiple system atrophy
7848,uri,http://www.wikidata.org/entity/Q77532224,en,literal,Nikki Lilly,literal,arteriovenous malformation
7849,uri,http://www.wikidata.org/entity/Q598914,en,literal,Jane Barnell,literal,hirsutism
7850,uri,http://www.wikidata.org/entity/Q2980739,en,literal,Clémentine Delait,literal,hirsutism
7851,uri,http://www.wikidata.org/entity/Q42328159,en,literal,Natasha Gajewski,literal,mixed connective tissue disease
7852,uri,http://www.wikidata.org/entity/Q38276830,en,literal,Daisuke Nishi,literal,hearing disorder
7853,uri,http://www.wikidata.org/entity/Q95429104,en,literal,Nanami Miyasaka,literal,hearing disorder
7854,uri,http://www.wikidata.org/entity/Q108761312,en,literal,Marie-Thérèse de Dombora,literal,hearing disorder
7855,uri,http://www.wikidata.org/entity/Q47663402,en,literal,Micaela Dee,literal,breast cyst
7856,uri,http://www.wikidata.org/entity/Q16225449,en,literal,Hridayeshwar Singh Bhati,literal,Duchenne muscular dystrophy
7857,uri,http://www.wikidata.org/entity/Q27169819,en,literal,Kenneth Verwimp,literal,Duchenne muscular dystrophy
7858,uri,http://www.wikidata.org/entity/Q98703747,en,literal,Damien Dickès,literal,Duchenne muscular dystrophy
7859,uri,http://www.wikidata.org/entity/Q108456822,en,literal,Adam Peška,literal,Duchenne muscular dystrophy
7860,uri,http://www.wikidata.org/entity/Q494913,en,literal,Dalian Atkinson,literal,cardiomegaly
7861,uri,http://www.wikidata.org/entity/Q31462,en,literal,Kenji Endō,literal,head and neck cancer
7862,uri,http://www.wikidata.org/entity/Q2509628,en,literal,Manfred Langer,literal,head and neck cancer
7863,uri,http://www.wikidata.org/entity/Q4684282,en,literal,Adolfo Suárez Illana,literal,head and neck cancer
7864,uri,http://www.wikidata.org/entity/Q5342854,en,literal,Edward Fadeley,literal,head and neck cancer
7865,uri,http://www.wikidata.org/entity/Q67799512,en,literal,Michel Garcin,literal,neurodegeneration
7866,uri,http://www.wikidata.org/entity/Q6499765,en,literal,Laurel Burch,literal,osteopetrosis
7867,uri,http://www.wikidata.org/entity/Q62078368,en,literal,Alberto Nieto Fernández,literal,Sotos syndrome
7868,uri,http://www.wikidata.org/entity/Q689394,en,literal,Asadollah Alam,literal,Waldenström macroglobulinemia
7869,uri,http://www.wikidata.org/entity/Q11989460,en,literal,Miles O'Brien,literal,compartment syndrome
7870,uri,http://www.wikidata.org/entity/Q2578400,en,literal,William David Upshaw,literal,cripple
7871,uri,http://www.wikidata.org/entity/Q110494074,en,literal,Niko Stratis,literal,sobriety
7872,uri,http://www.wikidata.org/entity/Q207447,en,literal,Jean-Baptiste-Siméon Chardin,literal,Leber congenital amaurosis
7873,uri,http://www.wikidata.org/entity/Q109448349,en,literal,Anthony Ferraro,literal,Leber congenital amaurosis
7874,uri,http://www.wikidata.org/entity/Q549254,en,literal,Mike Krukow,literal,inclusion body myositis
7875,uri,http://www.wikidata.org/entity/Q98098911,en,literal,Lady Red Couture,literal,cyclic vomiting syndrome
7876,uri,http://www.wikidata.org/entity/Q5591288,en,literal,Grace McDaniels,literal,Sturge–Weber syndrome
7877,uri,http://www.wikidata.org/entity/Q311393,en,literal,Rob Rensenbrink,literal,progressive muscular atrophy
7878,uri,http://www.wikidata.org/entity/Q705579,en,literal,Nelson de la Rosa,literal,primordial dwarfism
7879,uri,http://www.wikidata.org/entity/Q719302,en,literal,Weng Weng,literal,primordial dwarfism
7880,uri,http://www.wikidata.org/entity/Q732951,en,literal,Khagendra Thapa Magar,literal,primordial dwarfism
7881,uri,http://www.wikidata.org/entity/Q902948,en,literal,Aditya Dev,literal,primordial dwarfism
7882,uri,http://www.wikidata.org/entity/Q2347715,en,literal,Kenadie Jourdin-Bromley,literal,primordial dwarfism
7883,uri,http://www.wikidata.org/entity/Q1681907,en,literal,Sophie van der Stap,literal,rhabdomyosarcoma
7884,uri,http://www.wikidata.org/entity/Q230222,en,literal,Mara Santangelo,literal,Morton's neuroma
7885,uri,http://www.wikidata.org/entity/Q5806248,en,literal,Stephen Hilton,literal,Attention deficit hyperactivity disorder predominantly inattentive
7886,uri,http://www.wikidata.org/entity/Q106241252,en,literal,Laura Clery,literal,Attention deficit hyperactivity disorder predominantly inattentive
7887,uri,http://www.wikidata.org/entity/Q345494,en,literal,Ryuichi Sakamoto,literal,"oropharynx cancer, rectum cancer"
7888,uri,http://www.wikidata.org/entity/Q109867,en,literal,Stephanie Stumph,literal,misophonia
7889,uri,http://www.wikidata.org/entity/Q36215,en,literal,Mark Zuckerberg,literal,red–green color blindness
7890,uri,http://www.wikidata.org/entity/Q28153404,en,literal,Nathan Adams,literal,red–green color blindness
7891,uri,http://www.wikidata.org/entity/Q8046829,en,literal,Yaho Kitabatake,literal,Caries
7892,uri,http://www.wikidata.org/entity/Q3313219,en,literal,Mike Biggar,literal,traumatic brain injury
7893,uri,http://www.wikidata.org/entity/Q6882,en,literal,James Joyce,literal,"astraphobia, iritis"
7894,uri,http://www.wikidata.org/entity/Q813124,en,literal,Beate Bischler,literal,low vision
7895,uri,http://www.wikidata.org/entity/Q3395216,en,literal,Wim Bijmoer,literal,low vision
7896,uri,http://www.wikidata.org/entity/Q50383099,en,literal,Sviatlana Sakhanenka,literal,low vision
7897,uri,http://www.wikidata.org/entity/Q71391857,en,literal,Wim Braakensiek,literal,low vision
7898,uri,http://www.wikidata.org/entity/Q89343978,en,literal,Greta Streimikyte,literal,low vision
7899,uri,http://www.wikidata.org/entity/Q128736,en,literal,John Forbes Nash,literal,paranoid schizophrenia
7900,uri,http://www.wikidata.org/entity/Q1353482,en,literal,Ralph Albert Blakelock,literal,paranoid schizophrenia
7901,uri,http://www.wikidata.org/entity/Q110246784,en,literal,Diego Pérez Tomás,literal,"paranoid schizophrenia, substance dependence"
7902,uri,http://www.wikidata.org/entity/Q5234767,en,literal,David Hart,literal,lateral sclerosis
7903,uri,http://www.wikidata.org/entity/Q111021915,en,literal,Pierre Dumas,literal,claudication
7904,uri,http://www.wikidata.org/entity/Q8462,en,literal,Timur,literal,limp
7905,uri,http://www.wikidata.org/entity/Q293505,en,literal,Al-Nasir Muhammad,literal,limp
7906,uri,http://www.wikidata.org/entity/Q297913,en,literal,Abu Talib ibn ‘Abd al-Muttalib,literal,limp
7907,uri,http://www.wikidata.org/entity/Q337029,en,literal,Abu al-Aswad al-Du'ali,literal,limp
7908,uri,http://www.wikidata.org/entity/Q1147464,en,literal,Muadh ibn Jabal,literal,limp
7909,uri,http://www.wikidata.org/entity/Q1148050,en,literal,Amr ibn al-Jamuh,literal,limp
7910,uri,http://www.wikidata.org/entity/Q2228675,en,literal,Saʿīd ibn Abī ʿArūba,literal,limp
7911,uri,http://www.wikidata.org/entity/Q2357291,en,literal,Ata ibn Abi Rabah,literal,limp
7912,uri,http://www.wikidata.org/entity/Q2840135,en,literal,Alqama ibn Qays,literal,limp
7913,uri,http://www.wikidata.org/entity/Q6718538,en,literal,Abd-ar-Rahman ibn Húrmuz,literal,limp
7914,uri,http://www.wikidata.org/entity/Q6783946,en,literal,Masruq ibn al-Ajda',literal,limp
7915,uri,http://www.wikidata.org/entity/Q12183538,en,literal,al-Afra ibn Habis,literal,limp
7916,uri,http://www.wikidata.org/entity/Q12214197,en,literal,Zamil Al-Sulim,literal,limp
7917,uri,http://www.wikidata.org/entity/Q12223478,,literal,Q12223478,literal,limp
7918,uri,http://www.wikidata.org/entity/Q54861467,,literal,Q54861467,literal,limp
7919,uri,http://www.wikidata.org/entity/Q9092191,en,literal,A-Wei Chang,literal,spinal cord compression
7920,uri,http://www.wikidata.org/entity/Q2263,en,literal,Tom Hanks,literal,"type 2 diabetes, COVID-19"
7921,uri,http://www.wikidata.org/entity/Q35548,en,literal,Paul Cézanne,literal,type 2 diabetes
7922,uri,http://www.wikidata.org/entity/Q43697,en,literal,Jean Reno,literal,type 2 diabetes
7923,uri,http://www.wikidata.org/entity/Q57343,en,literal,Pierre Nkurunziza,literal,type 2 diabetes
7924,uri,http://www.wikidata.org/entity/Q192894,en,literal,"Miguel Primo de Rivera, 2nd Marquis of Estella",literal,type 2 diabetes
7925,uri,http://www.wikidata.org/entity/Q213430,en,literal,Larry King,literal,"type 2 diabetes, COVID-19"
7926,uri,http://www.wikidata.org/entity/Q505882,en,literal,Biz Markie,literal,type 2 diabetes
7927,uri,http://www.wikidata.org/entity/Q909047,en,literal,Dorce Gamalama,literal,type 2 diabetes
7928,uri,http://www.wikidata.org/entity/Q962432,en,literal,Jan Kasprowicz,literal,type 2 diabetes
7929,uri,http://www.wikidata.org/entity/Q1093350,en,literal,Germano Celant,literal,type 2 diabetes
7930,uri,http://www.wikidata.org/entity/Q4713827,en,literal,Aldir Blanc,literal,type 2 diabetes
7931,uri,http://www.wikidata.org/entity/Q4913177,en,literal,Billy Porter,literal,"type 2 diabetes, human immunodeficiency virus infectious disease"
7932,uri,http://www.wikidata.org/entity/Q5335060,en,literal,Ed Kranepool,literal,type 2 diabetes
7933,uri,http://www.wikidata.org/entity/Q6768464,en,literal,Mark Labbett,literal,type 2 diabetes
7934,uri,http://www.wikidata.org/entity/Q76656986,en,literal,Ana María Lajusticia,literal,type 2 diabetes
7935,uri,http://www.wikidata.org/entity/Q93530184,en,literal,Eli Klausner,literal,"type 2 diabetes, kidney cancer, COVID-19"
7936,uri,http://www.wikidata.org/entity/Q343069,en,literal,Rivers Cuomo,literal,Unequal leg length
7937,uri,http://www.wikidata.org/entity/Q42831,en,literal,Ivan Turgenev,literal,eye disease
7938,uri,http://www.wikidata.org/entity/Q4482548,en,literal,Willem Feltzer,literal,eye disease
7939,uri,http://www.wikidata.org/entity/Q503289,en,literal,Michael O'Hare,literal,paranoid delusion
7940,uri,http://www.wikidata.org/entity/Q2140182,en,literal,Reijo Taipale,literal,memory disorders
7941,uri,http://www.wikidata.org/entity/Q56276523,en,literal,Noel Conway,literal,motor neuron disease
7942,uri,http://www.wikidata.org/entity/Q16476,en,literal,Mazie Hirono,literal,kidney cancer
7943,uri,http://www.wikidata.org/entity/Q29452813,en,literal,Ben Dreyfuss,literal,anterior segment mesenchymal dysgenesis
7944,uri,http://www.wikidata.org/entity/Q5800012,en,literal,David Gistau Retes,literal,subdural hematoma
7945,uri,http://www.wikidata.org/entity/Q110715063,en,literal,Bob DeWaay,literal,alcoholic hepatitis
7946,uri,http://www.wikidata.org/entity/Q2258765,en,literal,Manar Maged,literal,parasitic twin
7947,uri,http://www.wikidata.org/entity/Q66940,en,literal,Karl Koch,literal,substance abuse
7948,uri,http://www.wikidata.org/entity/Q6984217,en,literal,Neale Daniher,literal,motor neuron disease
7949,uri,http://www.wikidata.org/entity/Q7177,en,literal,Jean-Marie Le Pen,literal,one-eyed
7950,uri,http://www.wikidata.org/entity/Q10648,en,literal,Gordon Brown,literal,one-eyed
7951,uri,http://www.wikidata.org/entity/Q19504,en,literal,Fritz Lang,literal,one-eyed
7952,uri,http://www.wikidata.org/entity/Q21209,en,literal,Claus Schenk Graf von Stauffenberg,literal,one-eyed
7953,uri,http://www.wikidata.org/entity/Q34428,en,literal,Philip II of France,literal,one-eyed
7954,uri,http://www.wikidata.org/entity/Q36456,en,literal,Hannibal,literal,one-eyed
7955,uri,http://www.wikidata.org/entity/Q48884,en,literal,Gholam-Hossein Banan,literal,one-eyed
7956,uri,http://www.wikidata.org/entity/Q51114,en,literal,John Ford,literal,one-eyed
7957,uri,http://www.wikidata.org/entity/Q57181,en,literal,Paul Hausser,literal,one-eyed
7958,uri,http://www.wikidata.org/entity/Q57788,en,literal,Hun Sen,literal,one-eyed
7959,uri,http://www.wikidata.org/entity/Q71031,en,literal,Robert Bunsen,literal,one-eyed
7960,uri,http://www.wikidata.org/entity/Q72756,en,literal,Raoul Walsh,literal,one-eyed
7961,uri,http://www.wikidata.org/entity/Q78545,en,literal,Helmut Marko,literal,one-eyed
7962,uri,http://www.wikidata.org/entity/Q104067,en,literal,Eli Wallach,literal,one-eyed
7963,uri,http://www.wikidata.org/entity/Q130650,en,literal,Philip II of Macedon,literal,one-eyed
7964,uri,http://www.wikidata.org/entity/Q132545,en,literal,Henry II of France,literal,one-eyed
7965,uri,http://www.wikidata.org/entity/Q152880,en,literal,Iannis Xenakis,literal,one-eyed
7966,uri,http://www.wikidata.org/entity/Q153956,en,literal,Albert I of Germany,literal,one-eyed
7967,uri,http://www.wikidata.org/entity/Q158772,en,literal,Vincent Auriol,literal,one-eyed
7968,uri,http://www.wikidata.org/entity/Q159813,en,literal,Nick Griffin,literal,one-eyed
7969,uri,http://www.wikidata.org/entity/Q185801,en,literal,Mikhail Kutuzov,literal,one-eyed
7970,uri,http://www.wikidata.org/entity/Q188783,en,literal,Moshe Dayan,literal,one-eyed
7971,uri,http://www.wikidata.org/entity/Q193236,en,literal,Gabriele D'Annunzio,literal,one-eyed
7972,uri,http://www.wikidata.org/entity/Q193968,en,literal,Mohammed Omar,literal,one-eyed
7973,uri,http://www.wikidata.org/entity/Q200401,en,literal,Antigonus I Monophthalmus,literal,one-eyed
7974,uri,http://www.wikidata.org/entity/Q213879,en,literal,Gordon Banks,literal,one-eyed
7975,uri,http://www.wikidata.org/entity/Q215868,en,literal,Alice Walker,literal,one-eyed
7976,uri,http://www.wikidata.org/entity/Q223249,en,literal,Julius von Payer,literal,one-eyed
7977,uri,http://www.wikidata.org/entity/Q231078,en,literal,Marie Colvin,literal,one-eyed
7978,uri,http://www.wikidata.org/entity/Q236914,en,literal,María de Villota,literal,one-eyed
7979,uri,http://www.wikidata.org/entity/Q295090,en,literal,Léon Gambetta,literal,one-eyed
7980,uri,http://www.wikidata.org/entity/Q296238,en,literal,Quintus Sertorius,literal,one-eyed
7981,uri,http://www.wikidata.org/entity/Q299612,en,literal,"Raymond IV, Count of Toulouse",literal,one-eyed
7982,uri,http://www.wikidata.org/entity/Q5346750,en,literal,Edwin Poots,literal,kidney cancer
7983,uri,http://www.wikidata.org/entity/Q16149892,en,literal,Luis Arce,literal,kidney cancer
7984,uri,http://www.wikidata.org/entity/Q95884957,en,literal,Peter Sakas,literal,"kidney cancer, COVID-19"
7985,uri,http://www.wikidata.org/entity/Q100378079,en,literal,Tammy Peterson,literal,kidney cancer
7986,uri,http://www.wikidata.org/entity/Q102393158,en,literal,Nidal Abu Aahour,literal,kidney cancer
7987,uri,http://www.wikidata.org/entity/Q1150669,en,literal,César Bosco Vivas Robelo,literal,respiratory disease
7988,uri,http://www.wikidata.org/entity/Q94087538,en,literal,Belly Mujinga,literal,"respiratory disease, COVID-19"
