,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value
17730,uri,http://www.wikidata.org/entity/Q19661091,en,literal,Marwan Ragab
17731,uri,http://www.wikidata.org/entity/Q19757564,en,literal,Oksana Saprykina
17732,uri,http://www.wikidata.org/entity/Q19795145,en,literal,Adrian O'Dwyer
17733,uri,http://www.wikidata.org/entity/Q19838598,en,literal,Gino Lori
17734,uri,http://www.wikidata.org/entity/Q19873064,en,literal,Odile Barre
17735,uri,http://www.wikidata.org/entity/Q19880165,en,literal,Ahamada Haoulata
17736,uri,http://www.wikidata.org/entity/Q39082310,en,literal,Aleksandr Zakharov
17737,uri,http://www.wikidata.org/entity/Q19879669,en,literal,Brigette Lacquette
17738,uri,http://www.wikidata.org/entity/Q19881745,en,literal,Gunnar Sjölin
17739,uri,http://www.wikidata.org/entity/Q19878852,en,literal,Houry Gebeshian
17740,uri,http://www.wikidata.org/entity/Q19945955,en,literal,Kanji Kubo
17741,uri,http://www.wikidata.org/entity/Q19875326,en,literal,Odette Lusien
17742,uri,http://www.wikidata.org/entity/Q19894255,en,literal,Sophie Bergé
17743,uri,http://www.wikidata.org/entity/Q19955988,en,literal,Steven Gardiner
17744,uri,http://www.wikidata.org/entity/Q19950568,en,literal,Vicky Rumeon
17745,uri,http://www.wikidata.org/entity/Q20030128,en,literal,Aletta Jorritsma
17746,uri,http://www.wikidata.org/entity/Q20047920,en,literal,André Matias
17747,uri,http://www.wikidata.org/entity/Q20028895,en,literal,Charles Gardetto
17748,uri,http://www.wikidata.org/entity/Q20048090,en,literal,Francisco Barretto
17749,uri,http://www.wikidata.org/entity/Q20028472,en,literal,Guy-Elie Boulingui
17750,uri,http://www.wikidata.org/entity/Q20015240,en,literal,Rodrigo Germade
17751,uri,http://www.wikidata.org/entity/Q20030111,en,literal,Ronja Fini Sturm
17752,uri,http://www.wikidata.org/entity/Q20029036,en,literal,Štefan Hadalin
17753,uri,http://www.wikidata.org/entity/Q20090143,en,literal,Carolina Arias
17754,uri,http://www.wikidata.org/entity/Q77356787,en,literal,David Woods
17755,uri,http://www.wikidata.org/entity/Q20089281,en,literal,Hugo Boucheron
17756,uri,http://www.wikidata.org/entity/Q20090844,en,literal,Johanna Hack
17757,uri,http://www.wikidata.org/entity/Q20111704,en,literal,Mathilde Lamolle
17758,uri,http://www.wikidata.org/entity/Q20109561,en,literal,Oussama Darfalou
17759,uri,http://www.wikidata.org/entity/Q20063104,en,literal,Sho Sakai
17760,uri,http://www.wikidata.org/entity/Q20191491,en,literal,Andrea Murez
17761,uri,http://www.wikidata.org/entity/Q20198065,en,literal,Johannes Vetter
17762,uri,http://www.wikidata.org/entity/Q20249451,en,literal,Oskar Kirmes
17763,uri,http://www.wikidata.org/entity/Q20436216,en,literal,Grischa Prömel
17764,uri,http://www.wikidata.org/entity/Q20488849,en,literal,Luise Malzahn
17765,uri,http://www.wikidata.org/entity/Q20630634,en,literal,John Bryant
17766,uri,http://www.wikidata.org/entity/Q20611473,en,literal,Sandro Rosati
17767,uri,http://www.wikidata.org/entity/Q20723822,en,literal,Alan Sinclair
17768,uri,http://www.wikidata.org/entity/Q20727830,en,literal,Ameer Webb
17769,uri,http://www.wikidata.org/entity/Q20717425,en,literal,Beatrice Gyaman
17770,uri,http://www.wikidata.org/entity/Q20670771,en,literal,David Johnson
17771,uri,http://www.wikidata.org/entity/Q20722970,en,literal,Diego Brambilla
17772,uri,http://www.wikidata.org/entity/Q20683481,en,literal,Dolores Moreira
17773,uri,http://www.wikidata.org/entity/Q20642460,en,literal,Gildas Philippe
17774,uri,http://www.wikidata.org/entity/Q20713994,en,literal,Henrik Leek
17775,uri,http://www.wikidata.org/entity/Q20723687,en,literal,Lies Rustenburg
17776,uri,http://www.wikidata.org/entity/Q20670035,en,literal,Marc Bella
17777,uri,http://www.wikidata.org/entity/Q20679234,en,literal,Melchor López
17778,uri,http://www.wikidata.org/entity/Q20727811,en,literal,Pau Tonnesen
17779,uri,http://www.wikidata.org/entity/Q20723071,en,literal,René Wiriath
17780,uri,http://www.wikidata.org/entity/Q20641124,en,literal,Liu Shanshan
17781,uri,http://www.wikidata.org/entity/Q20666691,en,literal,Stewart Innes
17782,uri,http://www.wikidata.org/entity/Q20680380,en,literal,Yulimar Rojas
17783,uri,http://www.wikidata.org/entity/Q20752270,en,literal,Alina Reh
17784,uri,http://www.wikidata.org/entity/Q20736429,en,literal,Arthur Biyarslanov
17785,uri,http://www.wikidata.org/entity/Q20738679,en,literal,Charles Dewachtere
17786,uri,http://www.wikidata.org/entity/Q20740705,en,literal,Omar Abdillahi Charmarke
17787,uri,http://www.wikidata.org/entity/Q20737915,en,literal,Franco Grossi
17788,uri,http://www.wikidata.org/entity/Q20774378,en,literal,Paula Westher
17789,uri,http://www.wikidata.org/entity/Q20750723,en,literal,Sam Meech
17790,uri,http://www.wikidata.org/entity/Q20890292,en,literal,André Sicard
17791,uri,http://www.wikidata.org/entity/Q20898024,en,literal,Anneliese Rubie
17792,uri,http://www.wikidata.org/entity/Q20900325,en,literal,Charlotte Wingfield
17793,uri,http://www.wikidata.org/entity/Q20893948,en,literal,Eimantas Stanionis
17794,uri,http://www.wikidata.org/entity/Q20893130,en,literal,Filip Klikovać
17795,uri,http://www.wikidata.org/entity/Q20890270,en,literal,Henri Bernard
17796,uri,http://www.wikidata.org/entity/Q20851231,en,literal,Jacques Cartonnet
17797,uri,http://www.wikidata.org/entity/Q21184658,en,literal,John Storey
17798,uri,http://www.wikidata.org/entity/Q20851225,en,literal,Maríano Bucio
17799,uri,http://www.wikidata.org/entity/Q20851200,en,literal,Odile Arboles-Souchon
17800,uri,http://www.wikidata.org/entity/Q20899762,en,literal,Tatenda Tsumba
17801,uri,http://www.wikidata.org/entity/Q20895883,en,literal,Vitaly Dunaytsev
17802,uri,http://www.wikidata.org/entity/Q20820947,en,literal,Sun Yiwen
17803,uri,http://www.wikidata.org/entity/Q20890604,en,literal,Zach Ziemek
17804,uri,http://www.wikidata.org/entity/Q20901662,en,literal,Tobias Franzmann
17805,uri,http://www.wikidata.org/entity/Q20982849,en,literal,Anna Ustyukhina
17806,uri,http://www.wikidata.org/entity/Q20985858,en,literal,Bruno Toniolli
17807,uri,http://www.wikidata.org/entity/Q20966540,en,literal,Edmond Brossard
17808,uri,http://www.wikidata.org/entity/Q20991598,en,literal,Farès Ferjani
17809,uri,http://www.wikidata.org/entity/Q20983145,en,literal,Haruka Toko
17810,uri,http://www.wikidata.org/entity/Q20994706,en,literal,Mario Vecchi
17811,uri,http://www.wikidata.org/entity/Q20985284,en,literal,Jumoke Bodunrin
17812,uri,http://www.wikidata.org/entity/Q20994356,en,literal,Olha Bibik
17813,uri,http://www.wikidata.org/entity/Q20973727,en,literal,Paula Leitón
17814,uri,http://www.wikidata.org/entity/Q20967862,en,literal,Sara Louise Treacy
17815,uri,http://www.wikidata.org/entity/Q20985703,en,literal,Umberto Risi
17816,uri,http://www.wikidata.org/entity/Q20963490,en,literal,Viktoriya Tkachuk
17817,uri,http://www.wikidata.org/entity/Q20988051,en,literal,Hsu Yu-fang
17818,uri,http://www.wikidata.org/entity/Q20983123,en,literal,Yusuke Shimizu
17819,uri,http://www.wikidata.org/entity/Q21014700,en,literal,Alain Bouffard
17820,uri,http://www.wikidata.org/entity/Q21063111,en,literal,Arnstein Raunehaug
17821,uri,http://www.wikidata.org/entity/Q21035426,en,literal,Bianka Buša
17822,uri,http://www.wikidata.org/entity/Q21064477,en,literal,Christina Tsoukala
17823,uri,http://www.wikidata.org/entity/Q21041858,en,literal,Corinne Serra-Tosio
17824,uri,http://www.wikidata.org/entity/Q21066732,en,literal,Frances Turner
17825,uri,http://www.wikidata.org/entity/Q21063100,en,literal,John Maeke
17826,uri,http://www.wikidata.org/entity/Q21066104,en,literal,Juan Ignacio Rodríguez
17827,uri,http://www.wikidata.org/entity/Q21005386,en,literal,Caroline Clark
17828,uri,http://www.wikidata.org/entity/Q21064431,en,literal,Kostas Genidounias
17829,uri,http://www.wikidata.org/entity/Q21014709,en,literal,Ludovic Mathieu
17830,uri,http://www.wikidata.org/entity/Q21014690,en,literal,Pierre Andraca
17831,uri,http://www.wikidata.org/entity/Q21014702,en,literal,Robert Caymaris
17832,uri,http://www.wikidata.org/entity/Q21089520,en,literal,Salwa Eid Naser
17833,uri,http://www.wikidata.org/entity/Q21091581,en,literal,Anthony Perrot
17834,uri,http://www.wikidata.org/entity/Q21207243,en,literal,Benjamin Auffret
17835,uri,http://www.wikidata.org/entity/Q21232781,en,literal,Fernando Rita
17836,uri,http://www.wikidata.org/entity/Q21197126,en,literal,Károly Győry
17837,uri,http://www.wikidata.org/entity/Q21191330,en,literal,Livio Wenger
17838,uri,http://www.wikidata.org/entity/Q21196923,en,literal,Miklós Szebeny
17839,uri,http://www.wikidata.org/entity/Q21284542,en,literal,Fawziya Abdoulkarim
17840,uri,http://www.wikidata.org/entity/Q21283053,en,literal,Manrique Larduet
17841,uri,http://www.wikidata.org/entity/Q21336749,en,literal,Helen Grobert
17842,uri,http://www.wikidata.org/entity/Q21535050,en,literal,Bruno Saile
17843,uri,http://www.wikidata.org/entity/Q21546250,en,literal,Kenia Rodríguez
17844,uri,http://www.wikidata.org/entity/Q21534864,en,literal,Stefan Netzle
17845,uri,http://www.wikidata.org/entity/Q21605378,en,literal,Emil Irgens
17846,uri,http://www.wikidata.org/entity/Q21605380,en,literal,Kristine Klaveness
17847,uri,http://www.wikidata.org/entity/Q21621577,en,literal,Lydia Jele
17848,uri,http://www.wikidata.org/entity/Q21642675,en,literal,Tim Kneale
17849,uri,http://www.wikidata.org/entity/Q21605382,en,literal,Tom Welo
17850,uri,http://www.wikidata.org/entity/Q21748000,en,literal,Arne Lanes
17851,uri,http://www.wikidata.org/entity/Q21694564,en,literal,Jonna Sundling
17852,uri,http://www.wikidata.org/entity/Q21858034,en,literal,Claudio Escauriza
17853,uri,http://www.wikidata.org/entity/Q21935595,en,literal,Pierre Dondelinger
17854,uri,http://www.wikidata.org/entity/Q21872495,en,literal,Gemma Etheridge
17855,uri,http://www.wikidata.org/entity/Q21932443,en,literal,Gino Corradini
17856,uri,http://www.wikidata.org/entity/Q22002466,en,literal,Jared Ward
17857,uri,http://www.wikidata.org/entity/Q22006331,en,literal,Jay Litherland
17858,uri,http://www.wikidata.org/entity/Q22003055,en,literal,Osmo Ala-Honkola
17859,uri,http://www.wikidata.org/entity/Q22004753,en,literal,Uladzislau Hancharou
17860,uri,http://www.wikidata.org/entity/Q22097903,en,literal,Alicia Quirk
17861,uri,http://www.wikidata.org/entity/Q22096356,en,literal,Amanda Pelkey
17862,uri,http://www.wikidata.org/entity/Q22096040,en,literal,Domingas Cordeiro
17863,uri,http://www.wikidata.org/entity/Q22096144,en,literal,Maura Faial
17864,uri,http://www.wikidata.org/entity/Q22212281,en,literal,Alexander Mikulovich
17865,uri,http://www.wikidata.org/entity/Q22211928,en,literal,Maksim Lazarev
17866,uri,http://www.wikidata.org/entity/Q22280316,en,literal,Abel Sarmientos
17867,uri,http://www.wikidata.org/entity/Q22277563,en,literal,Nina Derwael
17868,uri,http://www.wikidata.org/entity/Q22341458,en,literal,Inga Anne Vasaasen
17869,uri,http://www.wikidata.org/entity/Q22337960,en,literal,Sarah Lahti
17870,uri,http://www.wikidata.org/entity/Q22812987,en,literal,Algot Malmberg
17871,uri,http://www.wikidata.org/entity/Q22918651,en,literal,Stefania Elfutina
17872,uri,http://www.wikidata.org/entity/Q22977601,en,literal,Gérard Douis
17873,uri,http://www.wikidata.org/entity/Q23007941,en,literal,Kim Han-sol
17874,uri,http://www.wikidata.org/entity/Q22965058,en,literal,Liu Jing
17875,uri,http://www.wikidata.org/entity/Q22957655,en,literal,Kimiko Raheem
17876,uri,http://www.wikidata.org/entity/Q23008512,en,literal,Lennart Hansson
17877,uri,http://www.wikidata.org/entity/Q23007772,en,literal,Oliver Hegi
17878,uri,http://www.wikidata.org/entity/Q23008525,en,literal,Ralph Hurtig
17879,uri,http://www.wikidata.org/entity/Q22956982,en,literal,Regina Mylosserdova
17880,uri,http://www.wikidata.org/entity/Q9334690,en,literal,Sean O'Neill
17881,uri,http://www.wikidata.org/entity/Q22958340,en,literal,Sri Wahyuni Agustiani
17882,uri,http://www.wikidata.org/entity/Q22994248,en,literal,Xavier Revil
17883,uri,http://www.wikidata.org/entity/Q23061024,en,literal,Horst Weber
17884,uri,http://www.wikidata.org/entity/Q23060315,en,literal,Rogen Ladon
17885,uri,http://www.wikidata.org/entity/Q23322314,en,literal,Hedda Hynne
17886,uri,http://www.wikidata.org/entity/Q23309134,en,literal,Laurence Bensimon
17887,uri,http://www.wikidata.org/entity/Q23416757,en,literal,Irene Franchini
17888,uri,http://www.wikidata.org/entity/Q23664381,en,literal,Adrián Puentes
17889,uri,http://www.wikidata.org/entity/Q23652461,en,literal,Aivis Švāns
17890,uri,http://www.wikidata.org/entity/Q23639362,en,literal,Albert Ramírez
17891,uri,http://www.wikidata.org/entity/Q23662377,en,literal,Álvaro de Arriba
17892,uri,http://www.wikidata.org/entity/Q23681699,en,literal,André Sloth
17893,uri,http://www.wikidata.org/entity/Q23664149,en,literal,Florian Floto
17894,uri,http://www.wikidata.org/entity/Q23679644,en,literal,Iván Felipe Silva
17895,uri,http://www.wikidata.org/entity/Q23710537,en,literal,Jason Whateley
17896,uri,http://www.wikidata.org/entity/Q23671008,en,literal,Virginie Bojaryn
17897,uri,http://www.wikidata.org/entity/Q23829577,en,literal,Alexander Kopacz
17898,uri,http://www.wikidata.org/entity/Q23829632,en,literal,Artūrs Dārznieks
17899,uri,http://www.wikidata.org/entity/Q23761440,en,literal,Margaux Fabre
17900,uri,http://www.wikidata.org/entity/Q23788833,en,literal,Michel Boutard
17901,uri,http://www.wikidata.org/entity/Q23772068,en,literal,Penny Oleksiak
17902,uri,http://www.wikidata.org/entity/Q23771729,en,literal,Yanis David
17903,uri,http://www.wikidata.org/entity/Q23900838,en,literal,Brian Vear
17904,uri,http://www.wikidata.org/entity/Q23907327,en,literal,Josué Brachi
17905,uri,http://www.wikidata.org/entity/Q23883725,en,literal,Kylie Masse
17906,uri,http://www.wikidata.org/entity/Q23887682,en,literal,Manon Cormoreche
17907,uri,http://www.wikidata.org/entity/Q23883776,en,literal,Renzo Tjon A Joe
17908,uri,http://www.wikidata.org/entity/Q23951806,en,literal,Fernando Alarza
17909,uri,http://www.wikidata.org/entity/Q24005613,en,literal,Jason Day
17910,uri,http://www.wikidata.org/entity/Q24005419,en,literal,José Luis Fuentes
17911,uri,http://www.wikidata.org/entity/Q24005100,en,literal,Rodolfo Sánchez
17912,uri,http://www.wikidata.org/entity/Q24050525,en,literal,Claude Roumain
17913,uri,http://www.wikidata.org/entity/Q24054796,en,literal,Franziska Hofmann
17914,uri,http://www.wikidata.org/entity/Q24033418,en,literal,Galal Yafai
17915,uri,http://www.wikidata.org/entity/Q24068768,en,literal,Gary O'Donovan
17916,uri,http://www.wikidata.org/entity/Q24037894,en,literal,Mickaël Marteau
17917,uri,http://www.wikidata.org/entity/Q24034036,en,literal,Volha Mazuronak
17918,uri,http://www.wikidata.org/entity/Q24260637,en,literal,Belén Casetta
17919,uri,http://www.wikidata.org/entity/Q24262467,en,literal,Ina Huemer
17920,uri,http://www.wikidata.org/entity/Q24262632,en,literal,Meta Hrovat
17921,uri,http://www.wikidata.org/entity/Q24302403,en,literal,Ruez
17922,uri,http://www.wikidata.org/entity/Q24326396,en,literal,Zsanett Németh
17923,uri,http://www.wikidata.org/entity/Q24450666,en,literal,Carlos Balderas
17924,uri,http://www.wikidata.org/entity/Q24447191,en,literal,Kai Langerfeld
17925,uri,http://www.wikidata.org/entity/Q24446868,en,literal,Maxwell Lattimer
17926,uri,http://www.wikidata.org/entity/Q24457686,en,literal,Sören Opti
17927,uri,http://www.wikidata.org/entity/Q24481146,en,literal,Troy Doris
17928,uri,http://www.wikidata.org/entity/Q24679479,en,literal,Abbie Watts
17929,uri,http://www.wikidata.org/entity/Q24687370,en,literal,Eda Tuğsuz
17930,uri,http://www.wikidata.org/entity/Q24700517,en,literal,Zachari Hrimèche
17931,uri,http://www.wikidata.org/entity/Q24809913,en,literal,Roilya Ranaivosoa
17932,uri,http://www.wikidata.org/entity/Q24833932,en,literal,Abdelkhalek El-Banna
17933,uri,http://www.wikidata.org/entity/Q24877107,en,literal,Elisabeth Mikula
17934,uri,http://www.wikidata.org/entity/Q24871989,en,literal,Hanami Sekine
17935,uri,http://www.wikidata.org/entity/Q24868827,en,literal,Galbadrakhyn Otgontsetseg
17936,uri,http://www.wikidata.org/entity/Q24866951,en,literal,Vicki Holland
17937,uri,http://www.wikidata.org/entity/Q24961930,en,literal,Bálint Kopasz
17938,uri,http://www.wikidata.org/entity/Q24901173,en,literal,Josh Prenot
17939,uri,http://www.wikidata.org/entity/Q24901136,en,literal,Townley Haas
17940,uri,http://www.wikidata.org/entity/Q25208370,en,literal,L. Boyer
17941,uri,http://www.wikidata.org/entity/Q25208296,en,literal,Pouget
17942,uri,http://www.wikidata.org/entity/Q25350184,en,literal,Christian Coleman
17943,uri,http://www.wikidata.org/entity/Q25345872,en,literal,Shaun Kirkham
17944,uri,http://www.wikidata.org/entity/Q25433452,en,literal,Abdoul Razak Issoufou
17945,uri,http://www.wikidata.org/entity/Q25430513,en,literal,Brooke Apshkrum
17946,uri,http://www.wikidata.org/entity/Q25433527,en,literal,Cansel Deniz
17947,uri,http://www.wikidata.org/entity/Q25482932,en,literal,Devon Manchester
17948,uri,http://www.wikidata.org/entity/Q25430545,en,literal,Madeleine Egle
17949,uri,http://www.wikidata.org/entity/Q25454030,en,literal,Nihal Meshref
17950,uri,http://www.wikidata.org/entity/Q25391689,en,literal,Noémie Kober
17951,uri,http://www.wikidata.org/entity/Q25714028,en,literal,Courtney Frerichs
17952,uri,http://www.wikidata.org/entity/Q25927186,en,literal,Kurtis Marschall
17953,uri,http://www.wikidata.org/entity/Q25906223,en,literal,Léa Jamelot
17954,uri,http://www.wikidata.org/entity/Q25999722,en,literal,Lasha Torgvaidze
17955,uri,http://www.wikidata.org/entity/Q26059275,en,literal,Lilia Fisikovici
17956,uri,http://www.wikidata.org/entity/Q26132067,en,literal,Atenery Hernández
17957,uri,http://www.wikidata.org/entity/Q26131732,en,literal,Lucilla Boari
17958,uri,http://www.wikidata.org/entity/Q26132275,en,literal,Reem Mansour
17959,uri,http://www.wikidata.org/entity/Q26221116,en,literal,Alejandra Betancur
17960,uri,http://www.wikidata.org/entity/Q26212018,en,literal,Alexei Sancov
17961,uri,http://www.wikidata.org/entity/Q26217959,en,literal,Bambanani Mbane
17962,uri,http://www.wikidata.org/entity/Q26205995,en,literal,Charlene Woitha
17963,uri,http://www.wikidata.org/entity/Q26158747,en,literal,Gayle Broughton
17964,uri,http://www.wikidata.org/entity/Q26205991,en,literal,Konomi Kai
17965,uri,http://www.wikidata.org/entity/Q26224013,en,literal,Laura González
17966,uri,http://www.wikidata.org/entity/Q26202749,en,literal,Lina Guérin
17967,uri,http://www.wikidata.org/entity/Q26218398,en,literal,Marjory Nyaumwe
17968,uri,http://www.wikidata.org/entity/Q26203747,en,literal,Paul Sieber
17969,uri,http://www.wikidata.org/entity/Q26218399,en,literal,Rutendo Makore
17970,uri,http://www.wikidata.org/entity/Q26205957,en,literal,Sargis Martirosjan
17971,uri,http://www.wikidata.org/entity/Q26221632,en,literal,Sharon Acevedo
17972,uri,http://www.wikidata.org/entity/Q26205992,en,literal,Thonakal Gopi
17973,uri,http://www.wikidata.org/entity/Q26222806,en,literal,Timur Oruz
17974,uri,http://www.wikidata.org/entity/Q26236430,en,literal,Aleksandra Crvendakić
17975,uri,http://www.wikidata.org/entity/Q26254366,en,literal,Andreas Löw
17976,uri,http://www.wikidata.org/entity/Q26233734,en,literal,Antoinette Gasongo
17977,uri,http://www.wikidata.org/entity/Q26252441,en,literal,Barnabé Delarze
17978,uri,http://www.wikidata.org/entity/Q13684076,en,literal,Ben Saxton
17979,uri,http://www.wikidata.org/entity/Q26251249,en,literal,Benjamin Eberle
17980,uri,http://www.wikidata.org/entity/Q26260122,en,literal,Bjorn van den Ende
17981,uri,http://www.wikidata.org/entity/Q26238036,en,literal,Lionel Warawara
17982,uri,http://www.wikidata.org/entity/Q26238002,en,literal,Darya Semyonova
17983,uri,http://www.wikidata.org/entity/Q26253893,en,literal,Dragana Stanković
17984,uri,http://www.wikidata.org/entity/Q26263132,en,literal,Kharkhüügiin Enkh-Amar
17985,uri,http://www.wikidata.org/entity/Q26261195,en,literal,Farhan Farhan
17986,uri,http://www.wikidata.org/entity/Q26252425,en,literal,Fiona Albert
17987,uri,http://www.wikidata.org/entity/Q26236399,en,literal,Gianina Beleagă
17988,uri,http://www.wikidata.org/entity/Q26254373,en,literal,Hans Struzyna
17989,uri,http://www.wikidata.org/entity/Q26267517,en,literal,Hasnaa Lachgar
17990,uri,http://www.wikidata.org/entity/Q26237984,en,literal,Hayden Phillips
17991,uri,http://www.wikidata.org/entity/Q26236493,en,literal,Imad Bassou
17992,uri,http://www.wikidata.org/entity/Q26263636,en,literal,Ingrit Valencia
17993,uri,http://www.wikidata.org/entity/Q26250945,en,literal,Jonathan Learoyd
17994,uri,http://www.wikidata.org/entity/Q26268001,en,literal,Jovana de la Cruz
17995,uri,http://www.wikidata.org/entity/Q26270595,en,literal,Kane Russell
17996,uri,http://www.wikidata.org/entity/Q26262340,en,literal,Kasey Perry-Glass
17997,uri,http://www.wikidata.org/entity/Q26267520,en,literal,Khadija El-Mardi
17998,uri,http://www.wikidata.org/entity/Q26258242,en,literal,Lawrence Brittain
17999,uri,http://www.wikidata.org/entity/Q26250596,en,literal,Mahmoud Abdelaal
18000,uri,http://www.wikidata.org/entity/Q26254375,en,literal,Michael di Santo
18001,uri,http://www.wikidata.org/entity/Q26260193,en,literal,Miłosz Jankowski
18002,uri,http://www.wikidata.org/entity/Q26234624,en,literal,Moritz Trompertz
18003,uri,http://www.wikidata.org/entity/Q26260147,en,literal,Murodjon Akhmadaliev
18004,uri,http://www.wikidata.org/entity/Q26251718,en,literal,Nacera Boukamoum
18005,uri,http://www.wikidata.org/entity/Q26270581,en,literal,Neisi Dajome
18006,uri,http://www.wikidata.org/entity/Q26260114,en,literal,Nina Hollensen
18007,uri,http://www.wikidata.org/entity/Q26237962,en,literal,Rebeca Quinteros
18008,uri,http://www.wikidata.org/entity/Q26270594,en,literal,Santino Kenyi
18009,uri,http://www.wikidata.org/entity/Q26276681,en,literal,Špela Perše
18010,uri,http://www.wikidata.org/entity/Q26252409,en,literal,Stefanos Ntouskos
18011,uri,http://www.wikidata.org/entity/Q26236489,en,literal,Szandra Szögedi
18012,uri,http://www.wikidata.org/entity/Q26262332,en,literal,Thadius Katua
18013,uri,http://www.wikidata.org/entity/Q26268866,en,literal,Veronika Macarol
18014,uri,http://www.wikidata.org/entity/Q26267506,en,literal,Youssra Zakarani
18015,uri,http://www.wikidata.org/entity/Q26316132,en,literal,Eduardo Estrada Ojeda
18016,uri,http://www.wikidata.org/entity/Q26324077,en,literal,Francisco Garrigos
18017,uri,http://www.wikidata.org/entity/Q26384471,en,literal,Hiskel Tewelde
18018,uri,http://www.wikidata.org/entity/Q26347239,en,literal,Marten Van Riel
18019,uri,http://www.wikidata.org/entity/Q26406150,en,literal,Mothobi Mvala
18020,uri,http://www.wikidata.org/entity/Q26431477,en,literal,Ángela Castro
18021,uri,http://www.wikidata.org/entity/Q26472800,en,literal,Buly Da Conceicao Triste
18022,uri,http://www.wikidata.org/entity/Q26455795,en,literal,Jacob Kiplimo
18023,uri,http://www.wikidata.org/entity/Q26459683,en,literal,Samia Ahmed
18024,uri,http://www.wikidata.org/entity/Q26502369,en,literal,Lynda Adams
18025,uri,http://www.wikidata.org/entity/Q26611940,en,literal,Ricardo Ramos
18026,uri,http://www.wikidata.org/entity/Q26646477,en,literal,Art Walker
18027,uri,http://www.wikidata.org/entity/Q26664077,en,literal,Ayami Oishi
18028,uri,http://www.wikidata.org/entity/Q26705134,en,literal,Bouchra Fatima Zohra Hirech
18029,uri,http://www.wikidata.org/entity/Q26705150,en,literal,Ge Manqi
18030,uri,http://www.wikidata.org/entity/Q26713108,en,literal,Manuel Vera
18031,uri,http://www.wikidata.org/entity/Q26689630,en,literal,Sai Yinjirigala
18032,uri,http://www.wikidata.org/entity/Q26664080,en,literal,Valentina Rodini
18033,uri,http://www.wikidata.org/entity/Q26664097,en,literal,Yislena Hernández
18034,uri,http://www.wikidata.org/entity/Q26705364,en,literal,Zoya Ananchenko
18035,uri,http://www.wikidata.org/entity/Q26789900,en,literal,Ben Vogg
18036,uri,http://www.wikidata.org/entity/Q26789991,en,literal,Max Esposito
18037,uri,http://www.wikidata.org/entity/Q26790007,en,literal,Shohei Iwamoto
18038,uri,http://www.wikidata.org/entity/Q26789956,en,literal,Volodymyr Hoza
18039,uri,http://www.wikidata.org/entity/Q26790002,en,literal,Jun Woong-tae
18040,uri,http://www.wikidata.org/entity/Q26838638,en,literal,Cristina Sheehan
18041,uri,http://www.wikidata.org/entity/Q26838583,en,literal,Jhon Perlaza
18042,uri,http://www.wikidata.org/entity/Q26845028,en,literal,Neo Jie Shi
18043,uri,http://www.wikidata.org/entity/Q26838083,en,literal,Tigest Mekonin
18044,uri,http://www.wikidata.org/entity/Q26838051,en,literal,Yuliya Karol
18045,uri,http://www.wikidata.org/entity/Q26906883,en,literal,Arthur Bergo
18046,uri,http://www.wikidata.org/entity/Q26923874,en,literal,Imène Cherif-Sahraoui
18047,uri,http://www.wikidata.org/entity/Q26912676,en,literal,Juan Quintana
18048,uri,http://www.wikidata.org/entity/Q26897222,en,literal,Kent Smack
18049,uri,http://www.wikidata.org/entity/Q26899630,en,literal,Laurent Bourda-Couhet
18050,uri,http://www.wikidata.org/entity/Q26905524,en,literal,Mariano Moya
18051,uri,http://www.wikidata.org/entity/Q26897187,en,literal,Marioara Munteanu
18052,uri,http://www.wikidata.org/entity/Q26924593,en,literal,Siri Arun Budcharern
18053,uri,http://www.wikidata.org/entity/Q26924381,en,literal,Thea LaFond
18054,uri,http://www.wikidata.org/entity/Q27048866,en,literal,Mikel Schreuders
18055,uri,http://www.wikidata.org/entity/Q27049242,en,literal,Nadia Negm
18056,uri,http://www.wikidata.org/entity/Q27048913,en,literal,Raúl Curiel Garcia
18057,uri,http://www.wikidata.org/entity/Q27049829,en,literal,Tim Logan
18058,uri,http://www.wikidata.org/entity/Q27008482,en,literal,Zion Corrales-Nelson
18059,uri,http://www.wikidata.org/entity/Q27087989,en,literal,Alexi Batista
18060,uri,http://www.wikidata.org/entity/Q27069194,en,literal,Bedopassa Buassat
18061,uri,http://www.wikidata.org/entity/Q27064172,en,literal,Ben Holbrook
18062,uri,http://www.wikidata.org/entity/Q27058365,en,literal,Gary Reid
18063,uri,http://www.wikidata.org/entity/Q27064161,en,literal,Kate Mackenzie
18064,uri,http://www.wikidata.org/entity/Q27063435,en,literal,Kay McNamee
18065,uri,http://www.wikidata.org/entity/Q27058368,en,literal,Shlomo Niazov
18066,uri,http://www.wikidata.org/entity/Q27078228,en,literal,Vasco Cantarello
18067,uri,http://www.wikidata.org/entity/Q27151095,en,literal,Karin Borner
18068,uri,http://www.wikidata.org/entity/Q27244434,en,literal,Nikolay Bayryakov
18069,uri,http://www.wikidata.org/entity/Q27430327,en,literal,Akissi Monney
18070,uri,http://www.wikidata.org/entity/Q27450073,en,literal,Amanda Phillips
18071,uri,http://www.wikidata.org/entity/Q27451405,en,literal,Mariana Cherdivara
18072,uri,http://www.wikidata.org/entity/Q27505531,en,literal,Marie-Laure Gaillot
18073,uri,http://www.wikidata.org/entity/Q27494535,en,literal,Valeria Cotelo
